linux<><>2016/11/14(月) 11:14:22.33 ID:OMr4mKN2<> 話題にぴったりのスレッドがなかったのでたてました。 <br> <br> 今迄ずっとWindowをメインで使ってきましたが、Windows10になって不満を極度に感じるようになりました。 <br> かなりの頻度で再起動をともなう更新が強制され、その間PCの使用ができなくなるわけです。 <br> 大規模なアップデートの際には1時間程度使えないこともありました。 <br> また、再起動に際して待機中プログラムを勝手に終了され、許せない思いです。 <br> <br> 最近、Linuxデスクトップをメインで使うようになりました。 <br> やっと懐かしい感覚を得られるようになりました。自分でPCをコントロールできる感覚です。 <br> ずっとWindowsにその感覚を取り上げられていたわけです。 <br> <br> 今や必要なサービスはブラウザさえあればほとんど受けることができます。 <br> オフィスソフトもLibreOfficeという素晴らしいものがあります。 <br> もう普段のデスクトップ環境としてLinuxデスクトップを選んでも差し支えありません。 <br> <br> こういう気付きをみなさんで共有しましょう！ <>WindowsやめてLinuxデスクトップ！ [無断転載禁止]&#169;2ch.net 
linux<><>2016/11/14(月) 11:18:48.59 ID:OMr4mKN2<> CentOS 7（+ MATE）だけど、Chromeも、LibreOffice 5も導入できて使えた。 <br> Chromiumも導入して、Googleの複数のアカウントをそれぞれで使っている。 <br> <br> とても快適。 <>
linux<><>2016/11/14(月) 11:28:06.30 ID:OMr4mKN2<> 上記の環境で、後気付いた点↓ <br> <br> Wifiも問題なくつかえる。 <br> 日本語入力もok。 <br> スリープも出来る。 <br> メモリの使用量、CPUの使用率も低い。 <br> Gmailの反応がとても速くなった。 <br> システムの起動が早い。 <br> Windowsとのデュアルブートも可能（設定が必要） <>
linux<><>2016/11/14(月) 11:29:13.41 ID:OMr4mKN2<> ドライバ（PPDファイル）さえあればプリンタの導入も問題無。 <>
login:Penguin<>sage<>2016/12/17(土) 00:07:16.38 ID:rVmhpfws<> <a href="../test/read.cgi/linux/1479089662/212" rel="noopener noreferrer" target="_blank">&gt;&gt;212</a> <br> いい出会いが大切ですね。 <br> 自分はすっかりPC9821からアップデートでwindows3.1に流れていってしまいましたよ。 <br> <br> コマンド派だったのでマウスで操作することに違和感があり、 <br> MS-DOSでインターネットが使えたらいいのにと漠然と思っていたものの、Linuxの世界があるなんて知らなかった。 <>
login:Penguin<>sage<>2016/12/17(土) 00:15:55.04 ID:0EYLOhwY<> Won3.1の頃ならLinuxよりFreeBSD優勢 <>
login:Penguin<>sage<>2016/12/17(土) 01:51:45.06 ID:rVmhpfws<> <a href="../test/read.cgi/linux/1479089662/215" rel="noopener noreferrer" target="_blank">&gt;&gt;215</a> <br> たしか、PC98にも、FreeBSDあったな。 <br> CDセットの分厚い本があったな。 <br> 結局、しなかったけど。 <>
login:Penguin<>sage<>2016/12/17(土) 09:48:46.16 ID:oDUYvCg6<> LinuxもPC98用のDebianやPlamoLinuxがあったなあ <br> FM-TOWNS用のSlackwareなんてのもあった <br> ガチ386で動かすXはなかなかにヘビーだった <br> twmでxlogoを表示するのに３分待ったり <>
login:Penguin<>sage<>2016/12/17(土) 13:36:59.40 ID:rVmhpfws<> <a href="../test/read.cgi/linux/1479089662/217" rel="noopener noreferrer" target="_blank">&gt;&gt;217</a> <br> FM-TOWN（黒田ユウキがCMしていたやつだな）あったなあ。CD-ROMドライブが目立つやつね。 <>
login:Penguin<>sage<>2016/12/22(木) 20:31:44.69 ID:llgwInA/<> Linux版のSQL serverが2017中頃には導入されるらしいが、デスクトップ板の人には関係ないか。 <>
login:Penguin<>sage<>2016/12/22(木) 22:05:21.52 ID:fGwrAh1q<> 文脈からするとMSのSQL Serverの事か？？ <br> Linux板でSQLのサーバーなんて言われてもPostgreSQLかMySQLサーバーの事としか思われんぞ <>
login:Penguin<>sage<>2016/12/23(金) 03:58:41.14 ID:Ed/WDlwp<> <a href="../test/read.cgi/linux/1479089662/220" rel="noopener noreferrer" target="_blank">&gt;&gt;220</a> <br> そうそう <br> <br> SQL Serverと言えば、MSのデータベースサーバを指すものだと思っていた。 <>
login:Penguin<>sage<>2016/12/23(金) 11:43:41.73 ID:Wf1Ng9nV<> <a href="../test/read.cgi/linux/1479089662/221" rel="noopener noreferrer" target="_blank">&gt;&gt;221</a> <br> MSが「SQL Server」を商品名にしちゃったから間違いではないけど <br> SQLの歴史自体はもっと古くて <br> やり取りにSQL使ってるデータベースサーバーは全部広義のSQLサーバーとも言える <br> <br> SQL全般に占めるシェア率ではMSのよりOracleのデータベースやMySQLの方が高かったりするよ <>
login:Penguin<>sage<>2016/12/23(金) 21:35:20.96 ID:FEexreo0<> <a href="../test/read.cgi/linux/1479089662/219-222" rel="noopener noreferrer" target="_blank">&gt;&gt;219-222</a> <br> アフォか <br> LinuxでSQL ServerといったらSybaseのSQL Serverに決まってるだろw <br> <br> データベース管理システムの歴史を知らないようなのでまじめに書くと、関係モデルに <br> 基づく関係データベース管理システム(RDBMS)は1970年頃にIBMのコッド博士が考えた <br> もので、IBMのSystem Rプロジェクトやカルフォルニア大学バークレー校(UCB)のIngres <br> プロジェクトなどで研究が進められ、SQLもその中で作られた <br> <br> ただIBMのエラい人がそれまで主流だった階層型モデルやネットワーク型モデルの <br> データベース重視の方針を変えず商業化が遅れたため、ラリーエリソンらが開発した <br> Oracle Databaseが世界初の商用RDBMSとなり、Oracleがデータベース管理システムの <br> 最大手となる <br> <br> IBMのSystem Rプロジェクトはその後DB2に発展し今でも広く使われている <br> <br> UCBのIngresプロジェクトの主要な開発者が起業した会社の一つがSybaseで、 <br> その製品のSybase SQL Serverはかつては4大RDBMSの一つとして広く使われていた <br> 今でもSAP Adaptive Server EnterpriseとしてSAPのERPの中核として使われている <br> <br> Sybaseが1988年にMSと提携しSQL ServerをOS/2やWindows NTに移植し、しばらく後に <br> なってMSが買い取って発展させたのが現在のMS SQL Serverになる <br> <br> したがって、SQL Serverの名付け親はSybaseであってMSではないし、SQLの開発に <br> MSは何も関係していないので勘違いしないように <br> <br> Ingresプロジェクトはその後より複雑なデータを扱えるようオブジェクト指向の考えかたを <br> RDBMSに取り込むプロジェクトに発展し、次世代(Post)のIngresということでPost-Ingres、 <br> 縮めてPostgres、これにSQLを加えたものが現在のPostgreSQLになる <br> <br> 他にもInfomixとかあるけどRDBMSの歴史の大きな流れはこんな感じ <br> MySQLやSQLiteとかは完全に新興勢力 <>
login:Penguin<>sage<>2016/12/24(土) 04:07:27.26 ID:ZphOd/WX<> 盛り上がっている所すみません。 <br> <br> MSフォント（明朝、ゴシック、明朝P、ゴシックP）と完全互換のフォントってないんでしょうか。 <br> IPAフォント使ってみたんですが、MSフォントでつくられたLibreOfficeの文書やスプレッドシートがずれます。 <br> <br> Linuxデスクトップへの移行しようとすると、せっかくLibreOfficeがあるというのにフォントの問題で困ります。 <>
login:Penguin<>sage<>2016/12/24(土) 09:38:15.90 ID:8RWWOn1w<> MSフォント違法DLすればおk <>
login:Penguin<>sage<>2016/12/24(土) 10:36:23.31 ID:ijoS6I0j<> <a href="../test/read.cgi/linux/1479089662/224" rel="noopener noreferrer" target="_blank">&gt;&gt;224</a> <br> ライセンス的にはダメだが、個人で使うなら225の言うようにWindowsからそれらのフォントを持ってくるのが一番かもな。 <br> バレやしないし訴えられることも無いし。 <br> 不正使用が気になるならIPAモナーフォント使うのがいいんじゃね。 <br> 完全互換かどうかは知らんが。 <>
login:Penguin<>sage<>2016/12/24(土) 11:34:12.54 ID:i7ensjyT<> ズレというのがどの程度か知らないが、実用に耐えないほどのズレなのか？ <br> 「実用に耐えられるズレだが、どうも気になる」って程度なら、そんなこと気にしないのが、最善策と思うｗ <>
login:Penguin<>sage<>2016/12/24(土) 13:56:11.04 ID:F7WQ24pz<> 逆にWindowsにtakaoフォントを入れたら上手く行くとか…？ <>
224<>sage<>2016/12/24(土) 14:58:22.17 ID:ZphOd/WX<> みなさん、レスありがとうございました。 <br> <br> 周りはWindowsばかりなんですよ。 <br> 読む分には困らなくても、文書をプリントアウトするときに困ることになります。 <br> <br> 共通フォントなるものが登場して、それをつかうことが勧告されたらよいのにと思いますよ。 <>
224<>sage<>2016/12/24(土) 14:59:55.41 ID:ZphOd/WX<> 現実的な対策は、仕方無くMSフォントの導入ですかね。 <br> 互換性をずたずたにひき裂いたWindowsが罪です。 <>
login:Penguin<>sage<>2016/12/24(土) 16:09:47.90 ID:2VqAUbf2<> そのMSがメイリオや游フォントを繰り出してもMSフォント離れが起こらないんだから <br> MSフォントは神なんだよ <>
login:Penguin<>sage<>2016/12/24(土) 17:19:14.09 ID:ZphOd/WX<> <a href="../test/read.cgi/linux/1479089662/231" rel="noopener noreferrer" target="_blank">&gt;&gt;231</a> <br> .net coreのオープンソース化に伴って、MSフォントもオープンにすべき。 <>
login:Penguin<>sage<>2016/12/24(土) 17:21:12.53 ID:ZphOd/WX<> <a href="../test/read.cgi/linux/1479089662/231" rel="noopener noreferrer" target="_blank">&gt;&gt;231</a> <br> MSフォントの使われた既存文書があるから、MSフォントが使い続けられるんだと思う。 <>
login:Penguin<>sage<>2016/12/24(土) 17:26:16.32 ID:ijoS6I0j<> <a href="../test/read.cgi/linux/1479089662/232" rel="noopener noreferrer" target="_blank">&gt;&gt;232</a> <br> MSフォントはリコー製のフォントだから、 <br> マイクロソフトがオープン化とか出来ないよ。 <br> リコーに言うべき <>
login:Penguin<>sage<>2016/12/24(土) 18:09:21.47 ID:ZphOd/WX<> リコーはMSとグルだったか。 <>
login:Penguin<>sage<>2016/12/28(水) 04:40:34.33 ID:C+NNXMrc<> <a href="../test/read.cgi/linux/1479089662/229" rel="noopener noreferrer" target="_blank">&gt;&gt;229</a> <br> 最近はMS OfficeもPDF/X-1aに出力できるでしょ <br> PDF/X-1aはフォント埋め込んでくれるからずれない <br> 正確にはWindowsでもずれるくらいしかずれないというべきか <>
login:Penguin<>sage<>2016/12/28(水) 04:43:32.26 ID:C+NNXMrc<> <a href="../test/read.cgi/linux/1479089662/234" rel="noopener noreferrer" target="_blank">&gt;&gt;234</a> <br> 昔売ってたフォント集に当時のMSフォントそのまんまのリコーのフォントが入ってるのあったよ <br> 今は収録文字数や埋め込みビットマップフォントとかが違うんだけど <br> リコーからバンドル権買っただけだったから <br> 今は個別に再配布してるからそれ使えばいい <>
login:Penguin<>sage<>2016/12/28(水) 06:06:43.30 ID:CjjEGcQg<> <a href="../test/read.cgi/linux/1479089662/235" rel="noopener noreferrer" target="_blank">&gt;&gt;235</a> <br> そもそもWindowsに入ってるものがすべてMS製なわけないだろw <br> デフラグソフトなんてどこかのメーカーの簡易版だしな。 <>
login:Penguin<>sage<>2016/12/28(水) 18:48:14.15 ID:xTAPjUpR<> <a href="../test/read.cgi/linux/1479089662/237" rel="noopener noreferrer" target="_blank">&gt;&gt;237</a> <br> はじめてききました。興味有ります。kwskおねがいします！ <br> リコーのなにを買えばフォントが付いてますか。 <br> <br> そのリコーフォントと、MSフォントは互換性があるとみていいんでしょうか。 <>
login:Penguin<>sage<>2016/12/28(水) 20:54:59.81 ID:sh4UoF95<> <a href="../test/read.cgi/linux/1479089662/239" rel="noopener noreferrer" target="_blank">&gt;&gt;239</a> <br> この辺りを読んで <br> https://industry.ricoh.com/font/knowledge/fontknowledge01.html <br> https://industry.ricoh.com/font/true_type/ <br> http://fontnavi.jp/zakkuri/201-ms_hg_rg_gothic.aspx <br> http://blog2.k05.biz/2014/10/windows-font-license.html <br> <br> 例えばこのあたりから探して <br> http://fontnavi.jp/index.aspx <>
login:Penguin<>sage<>2016/12/29(木) 01:34:31.59 ID:8QbLPBxp<> <a href="../test/read.cgi/linux/1479089662/240" rel="noopener noreferrer" target="_blank">&gt;&gt;240</a> <br> ざっと読ませていただきました。非常に、非常に参考になるサイトでした。 <br> <br> ”※MS明朝、MSゴシックはマイクロソフト社のフォントです。 <br> リコーでは相当品のHG明朝L、HGゴシックBを販売しています。” <br> <br> このHG明朝L、HGゴシックBが、互換品のようです。 <br> <br> <br> <br> ところで、フォント名を変えれば、MSフォントとして動作してくれるのだろうか。 <br> MSフォントとして振舞ってくれれば、文書の互換性も高まるのではないか。 <>
login:Penguin<>sage<>2016/12/29(木) 01:37:59.08 ID:4qBIBGXy<> やり方はフォントスレ行け <>
login:Penguin<>sage<>2016/12/29(木) 04:55:14.36 ID:Ql2LcP/b<> <a href="../test/read.cgi/linux/1479089662/242" rel="noopener noreferrer" target="_blank">&gt;&gt;242</a> <br> やり方はフォントを選び右クリックでインストールを選ぶだけ。 <>
login:Penguin<>sage<>2016/12/29(木) 08:37:46.80 ID:4qBIBGXy<> リコーの使うならエイリアス書かないと <>
login:Penguin<>sage<>2016/12/29(木) 18:54:04.12 ID:8QbLPBxp<> linux フォント エイリアス でググってみます。 <>
login:Penguin<>sage<>2016/12/29(木) 23:50:01.67 ID:YKO6Chbk<> 単純にプロポーショナルフォントを使わなければいいんじゃないだろか。 <br> 英数字や記号が多少不格好にはなるけれどさ。 <>
login:Penguin<>sage<>2016/12/30(金) 07:09:07.60 ID:u4OD+m/5<> <a href="../test/read.cgi/linux/1479089662/246" rel="noopener noreferrer" target="_blank">&gt;&gt;246</a> <br> どういうこと？ <br> MS Pフォントを使わないってこと？ <>
login:Penguin<>sage<>2016/12/30(金) 08:40:34.29 ID:LoN+NCnk<> リコーのフォントが欲しいだけならStarSuite9を買うという手もある <br> まだ中古で売ってるし <br> <br> https://www.amazon.co.jp/dp/B001TZ7Y1I/ <>
login:Penguin<>sage<>2016/12/30(金) 11:16:04.46 ID:u4OD+m/5<> <a href="../test/read.cgi/linux/1479089662/248" rel="noopener noreferrer" target="_blank">&gt;&gt;248</a> <br> おお、ありがとう。 <br> startsuiteなら持っているわ。以前、試しに買ったことがある。 <br> それから、turboLinuxの昔のパッケージ版にも、リコーフォント入っていた気がする。 <br> <br> もし、<a href="../test/read.cgi/linux/1479089662/241" rel="noopener noreferrer" target="_blank">&gt;&gt;241</a>のHG明朝L、HGゴシックBが、MSフォントに互換だったら、うれしい。 <>
login:Penguin<>sage<>2016/12/30(金) 12:05:21.88 ID:pfp0TBlz<> <a href="../test/read.cgi/linux/1479089662/247" rel="noopener noreferrer" target="_blank">&gt;&gt;247</a> <br> そーいう事。 <br> Pゴシックじゃなくただのゴシックを使えばいい。 <>
login:Penguin<>sage<>2016/12/30(金) 12:22:42.18 ID:FT+Yl9BD<> MS Pフォントじゃないと間延びしちゃうんだよなぁ… <>
login:Penguin<>sage<>2016/12/30(金) 23:14:31.87 ID:m3YaurHU<> libreofficeを使う以上はたとえMSフォントを導入してもレイアウト崩れ等は避けられないんでないの <br> だってMicrosoft Office との互換性は完全じゃないんだから。 <br> なので、ここは試しにMSフォントをコピーして~/.fontsに突っ込んでlibreofficeを使ってみるといいよ <br> もちろん、あくまでも試験的にコピーしたものなので、あとで削除する必要があるけど、年末で何かと慌ただしいからねえ。きっとぼくだったらころっと忘れちゃうだろうな <>
login:Penguin<>sage<>2016/12/30(金) 23:20:41.77 ID:u4OD+m/5<> <a href="../test/read.cgi/linux/1479089662/252" rel="noopener noreferrer" target="_blank">&gt;&gt;252</a> <br> MSフォントを導入して（あるいはWindows環境で）、LibreOfficeを使った場合、 <br> すべての場合はわからないけど、xlsファイルをプリントアウトするとき、 <br> 用紙内に収まったよ。 <br> <br> 別の日本語フォントだとダメだった。 <>
login:Penguin<>sage<>2016/12/30(金) 23:57:03.68 ID:7Gk6AJe8<> これはMSの呪いだな <>
login:Penguin<>sage<>2016/12/31(土) 01:25:24.02 ID:83Kybrud<> <a href="../test/read.cgi/linux/1479089662/250-251" rel="noopener noreferrer" target="_blank">&gt;&gt;250-251</a> <br> iとかね <>
login:Penguin<>sage<>2016/12/31(土) 01:26:59.47 ID:83Kybrud<> <a href="../test/read.cgi/linux/1479089662/236" rel="noopener noreferrer" target="_blank">&gt;&gt;236</a> <br> 互換性の問題の解消のために、 <br> プリントアウトの必要なスプレッドシートにも埋め込みしてほしい。 <>
login:Penguin<>sage<>2017/01/05(木) 09:34:25.21 ID:uyTntfuQ<> いつのまにか、LibreOffice一本になっていたんだね。 <>
login:Penguin<>sage<>2017/01/06(金) 17:42:07.71 ID:KLCYEJIA<> <a href="../test/read.cgi/linux/1479089662/257" rel="noopener noreferrer" target="_blank">&gt;&gt;257</a> <br> apache openofficeもまだ一応存続してる <br> http://gihyo.jp/lifestyle/column/newyear/2017/libo-aoo-prospect?page=3 <>
login:Penguin<>sage<>2017/01/06(金) 17:45:49.68 ID:KLCYEJIA<> 少し前までのLibreOfficeはプラットフォームによってレイアウトエンジンが別だった <br> つまりMS Officeと同じになることどころか <br> プラットフォーム間のレイアウト互換性も保証してなかった <br> これはMS Officeと同じだが <br> <br> ただFontが同じならば大きく崩れることは置きにくいわな <>
login:Penguin<>sage<>2017/01/07(土) 11:00:13.76 ID:PtE8Zi0G<> <a href="../test/read.cgi/linux/1479089662/258" rel="noopener noreferrer" target="_blank">&gt;&gt;258</a> <br> ありがとう。実に興味深い記事だった。 <br> しかも新しい。 <>
login:Penguin<>sage<>2017/01/07(土) 12:50:37.50 ID:UAj3WlS1<> チャイナマネー入ったApacheOpenOfficeなんてもうオワコン <>
login:Penguin<>sage<>2017/01/07(土) 12:53:36.11 ID:PtE8Zi0G<> <a href="../test/read.cgi/linux/1479089662/261" rel="noopener noreferrer" target="_blank">&gt;&gt;261</a> <br> バックドアこわい <>
login:Penguin<>sage<>2017/01/07(土) 14:59:37.92 ID:gFQfIteX<> なぜ似たようなプロジェクトなのに、別れて開発してるの？ <br> しかもかなり大きなプロジェクトでしょ？労力が分散されない？ <br> もったいないなぁ。 <>
login:Penguin<>sage<>2017/01/07(土) 15:28:18.33 ID:52EF7pn8<> 分かれたのはオラクルのせい <br> 分かれた当時から主要な開発者はLibreに行ってるから、 <br> 労力分散とか心配するレベルじゃない <br> OpenOfficeなんてとっくの昔にオワコン <>
login:Penguin<>sage<>2017/01/07(土) 15:58:00.07 ID:gFQfIteX<> そうなんだ。だから、止めるとか話が出てるんだ？ <br> 惰性で続けるなら、すっぱりやめちゃえばいいのにね。 <br> 先のないプロジェクト続けるより、他のプロジェクトに行けばいいのにと思う。 <>
login:Penguin<>sage<>2017/01/07(土) 16:23:40.10 ID:btmr8CP9<> <a href="../test/read.cgi/linux/1479089662/265" rel="noopener noreferrer" target="_blank">&gt;&gt;265</a> <br> <a href="../test/read.cgi/linux/1479089662/258" rel="noopener noreferrer" target="_blank">&gt;&gt;258</a>を読め <>
login:Penguin<>sage<>2017/01/08(日) 14:14:50.33 ID:AvpCEGny<> もちろん、読んでましたよ。その記事の中の※３を読んで、プロジェクトチームの <br> 中心人物が30人近くいるって書いてあって、もったいないなぁと思った次第。 <br> それでも主要なメンバーがlibreに移動してると知って、そのあとの感想を書きました。 <>
login:Penguin<>sage<>2017/01/08(日) 17:21:44.96 ID:u+Hd/gz/<> プロジェクトマネージャになりたい人がいないくらいだからねえ <br> なくなった方が良かったんじゃない? <br> 今なら優れた部分のマージする残党リソースもあるだろうに <br> ライセンスが違うけど問題ない方向だし <>
login:Penguin<>sage<>2017/01/12(木) 02:11:25.45 ID:qbdXNp8g<> 久しぶりにwindows 10を起動させたら、更新がだいぶ溜まっていたらしく、 <br> 猛烈に勝手にダウンロードして、10MB/sec近く帯域を占領しつづけた。 <br> そのため、必要なファイルのダウンロードができず、WEBページすら重たく開かない状態だ。 <br> <br> そのうえ、勝手に更新しはじめれば、CPUに負荷をかけて、再起動、シャットダウンもさせてくれない。 <br> 同マシンのLinuxを起動しようとするが、shiftキーを押下しながらシャットダウンしなかったために、 <br> Windowsが勝手に起動する。 <br> <br> MSは俺のマシンでやりたい放題。ネットワークも弄ぶ。 <br> ○んで仕舞えと初めて思った。 <br> まったくウイルスのようだ。 <>
login:Penguin<>sage<>2017/01/12(木) 02:27:22.79 ID:QlwKXQeL<> じゃ消せばよくね <>
login:Penguin<>sage<>2017/01/12(木) 13:50:56.51 ID:I5SObdBi<> <a href="../test/read.cgi/linux/1479089662/269" rel="noopener noreferrer" target="_blank">&gt;&gt;269</a> <br> そういうの今すぐじゃなくて良いなら後に出来るようにするべきなのに、 <br> 大事な時に勝手に回線占有して仕事出来なくされて痛手になったので、 <br> Windowsでしか出来ない事以外は全部Linuxでやってますが、 <br> 痛手になった一番大事な仕事がWindowsじゃなきゃ出来ないから困ってる。この会社は利用者の事考えてない自分勝手で嫌でしょうがない。 <>
login:Penguin<>sage<>2017/01/12(木) 14:26:48.37 ID:SUvVVAru<> 仕事をLinuxでどうにかしようってのも自分勝手だろ <>
login:Penguin<>sage<>2017/01/12(木) 21:52:08.61 ID:NFK8Bfq8<> ヒーハーーーーー <>
login:Penguin<>sage<>2017/01/13(金) 15:41:57.58 ID:sQQSCIZt<> shiftキーを押下しながらシャットダウンしないと、次回はBIOS画面すら開かせてもらえないよ。 <br> Linuxをブートすることもできない。 <br> これはMSが自分勝手だろう。 <>
login:Penguin<>sage<>2017/01/13(金) 17:31:48.13 ID:0i1SujYt<> 正直マルチブートは止めた方がいい <br> メインがWindowsならまだマシなんだけど <br> Windows updateは色々と酷い <>
login:Penguin<>sage<>2017/01/14(土) 00:36:06.96 ID:3bz1MgnE<> <a href="../test/read.cgi/linux/1479089662/275" rel="noopener noreferrer" target="_blank">&gt;&gt;275</a> <br> CentOS7から、マルチブートをしようと思ったら、インストーラーが面倒見てくれなかった。 <br> これも、Windows対策なんだろうかな。 <>
login:Penguin<>sage<>2017/01/14(土) 01:44:49.84 ID:oZJm5KNh<> <a href="../test/read.cgi/linux/1479089662/276" rel="noopener noreferrer" target="_blank">&gt;&gt;276</a> <br> Windows対策って何だよ <br> PCのOSを切り替えて使うのは個人PCぐらいだろ <br> 業務用OSに何を期待してるんだ <>
login:Penguin<>sage<>2017/01/14(土) 10:03:33.18 ID:Zfy6vMPw<> <a href="../test/read.cgi/linux/1479089662/276" rel="noopener noreferrer" target="_blank">&gt;&gt;276</a> <br> 馬鹿 <>
login:Penguin<>sage<>2017/01/14(土) 13:07:23.06 ID:RbIroDJA<> <a href="../test/read.cgi/linux/1479089662/276" rel="noopener noreferrer" target="_blank">&gt;&gt;276</a> <br> AHOO知恵遅れに逝くと親切に教えてくれるよ！ <br> ヒーハーーーーー <>
login:Penguin<>sage<>2017/01/31(火) 21:56:14.55 ID:zgfHZs+b<> PCの調子が悪くなる時は、大抵第2水曜日の後なので、 <br> 家のPCをLinuxにしてみたい。 <br> <br> 現在は、Win10+sshCentOS(NAS) <br> 昨日このスレ見付けてから情報収集を始めた所ですが、 <br> wineだとms-officeのインライン入力はまだムリですかね？ <br> VMwareでも良いけれど、やっぱりWindowsUpdateに付き合う必要があるので、 <br> できればwineで済ませたいです。 <>
login:Penguin<>sage<>2017/01/31(火) 22:26:04.45 ID:IUDa/8EI<> <a href="../test/read.cgi/linux/1479089662/280" rel="noopener noreferrer" target="_blank">&gt;&gt;280</a> <br> MS Office使うならWindowsの方がいいよ <br> wineはまだまだ <>
login:Penguin<>sage<>2017/01/31(火) 22:35:58.94 ID:zgfHZs+b<> ありがとう。 <br> 思い通りにはなかなかできないですね。 <br> <br> 皆さんは必須ソフトってどんなの使ってますか？ <br> 僕は、ブラウザ、メーラー、Emacs、MS Office。 <br> 必要なソフトさえ快適に使えれば、OSは何でも良いと思ってますｗ <>
login:Penguin<>sage<>2017/02/01(水) 02:39:06.78 ID:3KwC7Toa<> ブラウザ(Chrome,Firefox) <br> エディタ(Vim,atom) <br> IDE(Eclipse,PyCharm) <br> Inkscape <br> Gimp <br> Rhythmbox <br> VLC <br> LibreOffice <br> <br> こんなもんかな <br> Linuxだとgtkのソフトが軽く動くからいいね <>
login:Penguin<>sage<>2017/02/01(水) 08:06:29.66 ID:5JeB5Wv5<> ブラウザ <br> R <br> RStudio <br> git <br> gitクライアント <br> 1password <br> jtrim <br> <br> Windows環境だとRStudioがいまいちなのでlinuxに変えたようなもん <>
login:Penguin<>sage<>2017/02/01(水) 09:03:33.07 ID:Nn9MAoGX<> steamのゲームで対応してるのってあるん？ <>
login:Penguin<>sage<>2017/02/01(水) 12:14:59.28 ID:uh+oNjmB<> <a href="../test/read.cgi/linux/1479089662/285" rel="noopener noreferrer" target="_blank">&gt;&gt;285</a> <br> ボーダーランズとかL4D2とか <br> 出たばかりのディスガイア2もLinux対応してるっぽいね <>
login:Penguin<>sage<>2017/02/02(木) 00:01:29.73 ID:g/xgdhBW<> 仮に、wineでなんとかMS Officeが動作したとして、 <br> MS UPDATEをしないと、Officeは最新にならないじゃん？ <br> wineつかっていても、そういうアップデートなんてできるんだろうかな。 <br> <br> どうやってwind上のMS製品を更新できるんだろう。 <>
login:Penguin<>sage<>2017/02/02(木) 00:05:05.78 ID:g/xgdhBW<> <a href="../test/read.cgi/linux/1479089662/282" rel="noopener noreferrer" target="_blank">&gt;&gt;282</a> <br> Chrome <br> Chronium <br> Firefox <br> （Gアカウントを使い分けるため、あるいはグーグルの個人情報収集対策のために、 <br> 複数のブラウザを使い分けている。） <br> <br> Thunderbird <br> LibreOffice5 <br> <br> FileZilla <br> Tiger VNC <br> <br> 横槍で、ついでに誰か教えてほしいけど、 <br> CDリッピング+MP3エンコーディング をできるソフトウェアで、 <br> yumで簡単に導入できるやつ。 <>
login:Penguin<>sage<>2017/02/02(木) 00:22:05.70 ID:g/xgdhBW<> あと、TeratermがLinuxでつかえたらいいのになあ。 <br> 代わりになるようなものを探したが、見つけられなかった。 <br> <br> 現状は標準のターミナルで、sshコマンドでアクセスしている。 <>
login:Penguin<>sage<>2017/02/02(木) 03:07:46.01 ID:FZJcC4E5<> <a href="../test/read.cgi/linux/1479089662/289" rel="noopener noreferrer" target="_blank">&gt;&gt;289</a> <br> puttyではだめ？ <br> Debian系にもRHEL系にもあったはず <br> おれは使ったことないけど。 <br> <br> CDのリッピングならRhythmboxみたいなデスクトップ環境標準のやつでいける <br> mp3は大抵別途コーデック入れる必要がある。 <>
login:Penguin<>sage<>2017/02/02(木) 06:36:16.54 ID:e7YquQgU<> 便乗質問なんだけど <br> <br> CDリッピングでGracenoteでCD情報取得できるソフトってLinuxである？ <br> <br> マイナーなCDだと曲名出ないのがたまにあって… <>
login:Penguin<>sage<>2017/02/02(木) 21:11:47.82 ID:iTFSB88f<> LibraOfficeを使っている方が多いんですね。 <>
login:Penguin<>sage<>2017/02/03(金) 02:14:44.51 ID:jOdD/Rh2<> <a href="../test/read.cgi/linux/1479089662/292" rel="noopener noreferrer" target="_blank">&gt;&gt;292</a> <br> Libreな <br> <br> 2007以降のxlsxにも対応しているよ <br> MSはいらんね <br> <br> オープンなオフィスソフトを提供することが財団の目標だよ <br> 周りの人たちがもっとつかってくれればよいのにな <>
login:Penguin<>sage<>2017/02/03(金) 03:49:06.82 ID:1J/ImmAt<> 役所が先陣きってオープンソース使えばなあ <br> 学校のパソコン室なんか特にLinuxで問題ないだろうに。 <br> <br> 結局一定割合の組織が業務で使わないとOfficeなんかの互換性の問題は残るし、そのせいでベンダも企業にデスクトップLinuxを勧められないわな <>
login:Penguin<>sage<>2017/02/03(金) 09:21:55.29 ID:sKEo7uuL<> <a href="../test/read.cgi/linux/1479089662/294" rel="noopener noreferrer" target="_blank">&gt;&gt;294</a> <br> 一度OSSオフィススイート使ってもMSOfficeに戻ってる役所結構多いよ <br> 有償ソフトと違ってサポートが無いのが難点なんだろうか <>
